ConversationID,TopicDescription
C_2784,四人边打麻将边唠嗑，气氛很和谐
C_2785,曹心梅对姚静依然带有偏见，心中很不忿
C_2786,王盛红与曹心梅相谈融洽，俩人的心情逐渐好转
C_2787,毛建华夫妇看了余洪水夫妇送来的礼物，心中对姚静的好感只增不减
C_2788,毛建华夫妇担心毛豆豆的婚后生活，心中又增一份忧虑
C_2789,余洪水提出让余好住她那里，心中充满了对余味婚后生活的担忧
C_2790,余洪水表明是自己对不起曹心梅，心中满是愧疚
C_2791,余洪水想出钱安排余好的住处，心中的忧虑只增不减
C_2792,姚静提出让毛豆豆去她的公司上班，旨在讨好毛豆豆
C_2793,余洪水夫妇送了毛豆豆夫妇一副画，心中全是高兴
C_2794,曹心梅得知毛豆豆夫妇给余洪水也送了礼物感到不满
C_2795,曹心梅再次强调不让毛豆豆夫妇跟姚静来往，余味附和
C_2796,毛豆豆担心自己去姚静公司上班得罪曹心梅，余味表示他负责
C_2797,余好离家出走后余味夫妇分析她会去哪里，心中很着急
C_2798,余好认为毛豆豆虚伪，心中生气
C_2799,毛豆豆尽力讨好余好，余好心中气愤
C_2800,余好主动送优优上学，毛豆豆夫妇感到很吃惊
C_2801,姜兵夫妇提出让毛豆豆到姜兵公司上班，毛豆豆心中暗自高兴
C_2802,潘凤凰拜托毛豆豆给她妹子找个对象，毛豆豆感到疑惑
C_2803,优优看见余好在卸妆就想让余好给她化妆来讨好余好
C_2804,毛豆豆提出让余好给她化妆，被冷言相对
C_2805,余味看出来毛豆豆对余好有意见，心中感到无奈
C_2806,毛豆豆想让余好赶紧嫁人，余味交给她处理
C_2807,毛豆豆想让余好叫她嫂子，尽力讨好余好，心中暗自兴奋
C_2808,余好对，毛豆豆的讨好不屑一顾，心中暗中鄙夷
C_2809,余好向余味抱怨毛豆豆伤自己自尊，心中感到不高兴
C_2810,毛豆豆向毛峰说了结婚后的麻烦，心中满满的焦虑
C_2811,孟烦了说自己不想去北边，被赫希川反驳说这次去的是缅甸，众人听到十分惊讶
C_2812,有人站起来说道要去缅甸杀鬼子，等兽医赫希川回来时还和他开启了玩笑
C_2813,要麻认为轮不到自己去缅甸，不辣同意要麻的话，赫希川也在一边附和
C_2814,营里有人哭着要去缅甸只为给家父报仇，有人也在抱怨去不了战场
C_2815,埋死人时赫希川和孟烦了聊心事，孟烦了认为腿烂了但是人心不能烂
C_2816,在埋死人时赫希川说死后想埋到西安，还问到孟烦了，孟烦了说自己不会死
C_2817,赫希川调侃孟烦了在刚开始时的假上进，遭到孟烦了反驳，两人互说了对方一句
C_2818,孟凡了想去打仗，但是他腿不行，他希望赫希川能治好他的腿
C_2819,孟凡了和赫希川因为讨东西吵了起来，孟烦了认为赫希川没资格说他
C_2820,赫希川认为他应该一起去，却被孟烦了嫌弃，认为不该带赫希川一起去
C_2821,孟烦了不想让赫希川继续管着他了，因为这事对赫希川大吼大叫，赫希川一脸委屈
C_2822,陈小醉给孟烦了上药，拿孟烦了和她哥对比，孟烦了为了逞英雄忍痛不吭声
C_2823,陈小醉想知道他哥情况，孟烦了一开始想说但看到照片后说自己忘了
C_2824,陈小醉找出磺胺药给孟烦了，却不知道这是特效消炎药，不能治肚子疼
C_2825,康丫认为自己要回家了，他调侃道是因为不辣从来没有赢过他
C_2826,阿译进到了孟烦了看守的仓库，被孟烦了调侃道没打过仗的人懂什么
C_2827,啊译进到了被包围的仓库，孟烦了认为这是送死，两人吵了起来
C_2828,大伙被日本人包围在了快烧塌的仓库里，情况十分危急
C_2829,杨六郎要冲上去，被龙文章踢到，龙文章决定带着大家逃回去
C_2830,因为喝完茶不摔杯子这事，迷龙被称爽快请吃饭
C_2831,迷龙带着兄弟们躺在别人家门口，被队友调侃这是小泼皮遇到老无赖了
C_2832,上官戒慈询问谁能带她孩子出去逛逛，赫希川说外面风景不适合小孩子看
C_2833,迷龙躺在院子里耍无赖，表示自己无所谓的心态，不料自己被上官戒慈夸勇敢
C_2834,迷龙询问上官戒慈喜不喜欢待的地方，表示不会让上官戒慈受委屈
C_2835,上官戒慈要和迷龙歇在一起，迷龙加装生气，让上官戒慈带着孩子回客栈
C_2836,上官戒慈和迷龙聊到了未来，上官戒慈选着相信迷龙能一直陪着她
C_2837,长官拿糖哄小孩子，被孟烦了调侃这点事也要拿糖哄，场面十分温馨
C_2838,孟烦了要小孩子叫他爸爸，一旁的长官说以前迷龙被孩子喊爸爸的时候都快哭了
C_2839,陈小醉把手镯送给了小孩子，孟烦了在一旁制止，因为他是开玩笑的，没想到陈小醉当真了
C_2840,陈小醉和孟烦了见面被长官撞见，被问关系时孟烦了却生气的说起了过去的伤心事  
C_2841,三人在小树林见面，就白菜猪肉炖粉条这事调侃了起来
C_2842,龙文章为鼓舞士气在台上说虞啸卿打到了怒江，被台下人质疑
C_2843,龙文章被师座夸有运气有勇气，但是做人却十分晦气，想借此打动龙文章的心
C_2844,师座被龙文章问道是否和他做一样的事时，被师座说出了他干的事并被骂了一顿
C_2845,龙文章调侃虞啸卿手下的兵虽然勇猛，但是听到谣言也不行了，现场火药味十分浓烈
C_2846,师座说龙文章是第一个要打起反攻的，龙文章的一句话让师座感到惊喜
C_2847,师座说龙文章的本事不应该拘泥于此，龙文章看了看身后的兵扯上了别的话题
C_2848,师座讲明了没让龙文章带兵上战场的原因，龙文章表示不服气并开起玩笑
C_2849,师座决定让龙文章摆烂摊，不料龙文章厚着脸皮要物资
C_2850,孟烦了调侃龙文章为了一个烂团付出这么多，反被龙文章调侃他是瘸子
C_2851,孟烦了给龙文章取小名，龙文章不在意并和大伙开启了玩笑，气氛十分活跃
C_2852,战场上赫希川受了伤，孟烦了在旁边完坑，战场上到处是伤员，气氛十分焦灼
C_2853,康丫让豆饼架个机枪，被龙文章和孟烦了调侃道是在浪费子弹
C_2854,日本人在怒江被打的落花流水，龙文章激动的哭着一个个拥抱大伙
C_2855,日本人被困在了怒江，龙文章兴奋的叫大伙下去摸装备
C_2856,孟烦了问龙文章下怒江做什么，被龙文章说道不下去难道挨枪子吗
C_2857,孟烦了发现怒江有凹角，炸不到日本人了，却没有想到龙文章早有办法
C_2858,长官担心日本兵躲到树林里，被反驳到江滩上日本人去了就是当活靶子的
C_2859,一众人想着如何卡住日本人，调侃道要是机枪在滩边就好了，大伙都不知道团长怎么想的
C_2860,战场上气氛凝重，二人转成为了大伙缓解气氛的好法子
C_2861,全师只有龙文章的防线被敌军顶到了前线，师座前来责问龙文章
C_2862,龙文章诉苦自己一个团基本上全是新兵，打不了仗，开玩笑被师座调侃
C_2863,师座明白龙文章自以为是他抢了功劳，讲明了自己没有想抢功劳，这是上头要捧王麻子
C_2864,师座责问龙文章搞小动作，龙文章反驳被师座再次质问
C_2865,师座对龙文章十分失望，让龙文章收拾走人，派特务营来收拾残局
C_2866,龙文章提起了和谈时日本人的所作为，被师座生气的质疑，龙文章选着退一步
C_2867,师座怒甩龙文章一巴掌，说龙文章心里想太多东西了，对龙文章的所作所为感到十分失望
C_2868,师座认为龙文章草菅人命，龙文章说起了他这么做的理由，遭人嘲讽
C_2869,龙文章说自己在找回自己的魂，惹怒了师座，师座要枪毙龙文章
C_2870,师座让何书光先杀孟烦了，龙文章最后选着了妥协，保证以后不在胡思乱想
C_2871,在路上孟烦了小声的告诉龙文章虞啸卿想要的是全歼敌军，表明了自己的看法
C_2872,龙文章问孟烦了怎么想到这些的，孟烦了调侃自己，龙文章认为自己疯了但还是对的
C_2873,龙文章想让孟烦了做自己的副官，说和自己同命，反被孟烦了调侃
C_2874,陈小醉送孟烦了的镯子被上官戒慈发现，质问时孟烦了一直不承认
C_2875,不辣说孟烦了很贪图美色，问孟烦了问啥看床看的那么痴迷，被孟烦了反驳
C_2876,康丫问大伙怎么都站着不动，没想到大伙东西已经整理完了，康丫还反驳大伙说地下室是地窖，放大白菜的
C_2877,康丫说大家要一起住这里这是大家的功劳，被大伙开玩笑，说康丫总算是说了句人话
C_2878,上官戒慈来到了屋里，大伙要留屋里看戏，被迷龙赶了出来
C_2879,众人调侃迷龙很久没陪老婆了，孟烦了在一旁反驳说迷龙每星期都会回客栈
C_2880,不辣要进屋吃饭，认为迷龙不讲义气，赫希川调侃不辣一个人能给迷龙吃的倾家荡产
C_2881,孟烦了嫌龙文章一直管教，让龙文章给他个连队，把龙文章惹急了
C_2882,龙文章找孟烦了借东西，孟烦了说自己不干了，不料被龙文章拿出了一堆把柄
C_2883,友人问孟烦了衣着整洁不，孟烦了知道他是来嘚瑟的，给了他面子
C_2884,孟烦了问友人怎么回来了，友人支支吾吾，被孟烦了调侃
C_2885,友人和孟烦了说两边都十三点，孟烦了拍马屁说友人得十四点是为了让自己能有十三点
C_2886,孟烦了说自己起以前自己干的蠢事，友人说他也想想，不料被孟烦了调侃他多了去了
C_2887,孟烦了在监视日本军，友人感觉日本人听的戏是在骂他们，一旁的小伙子直接上弹要开枪被制止
C_2888,龙文章担心孟烦了走自己以前错误的路，孟烦了表示不在乎，还好奇师座底下的人是怎么过日子的
C_2889,孟烦了知道赫希川会告诉他所以没问，最后赫希川告诉孟烦了他的父母被安顿在了迷龙楼下
C_2890,夜里孟烦了躺在沙地上看星星，说一些口水话，被赫希川说心思太重
C_2891,龙文章要带大伙入城要师座答应给的东西，大伙担心所以一起跟过去了
C_2892,龙文章让孟烦了下车，说他不用跟着一起去了，搞得孟烦了一头雾水
C_2893,孟烦了询问上官戒慈迷龙情况，上官戒慈说让大家伙担心了，两人相互谦让
C_2894,上官戒慈让孟烦了去他家做客，孟烦了担心和迷龙斗嘴所以没去
C_2895,孟烦了劲说些口水话，上官戒慈看破孟烦了心事，让他把想说的话说出来
C_2896,孟烦了说自己不聪明，不料上官戒慈说迷龙夸他很聪明，给孟烦了弄得不好意思了
C_2897,孟烦了了却了自己的心事，出门后遇见龙文章，随龙文章一起坐车离去
C_2898,康丫询问众人要先干哪个外国佬，被调侃没长胸毛谁都打不过，康丫表示这不是问题
C_2899,孟烦了告诉龙文章他吃错药了，龙文章给孟烦了一块年糕，询问他怎么吃错药了
C_2900,龙文章告诉孟烦了要不到美国的钢铁了，孟烦了知道龙文章惹到虞师座了，还调侃龙文章挨揍没有
C_2901,龙文章表明要让上头看到他们的战力，孟烦了表示不关他们事，意见产生了冲突
C_2902,龙文章问孟烦了关于读书人的事，孟烦了知道他是岔话题的，表示自己不会去
C_2903,龙文章知道了大伙叫长官全民协助先生，孟烦了表示这样可以让他更加卖力
C_2904,孟烦了说自己不讨厌他，说着看向了龙文章，龙文章表示自己也不讨厌
C_2905,在埋伏中孟烦了调侃说大伙讨厌自己是因为自己嘴损，不料众人说他人比嘴更损
C_2906,孟烦了不明白龙文章为什么还要继续吸引敌军火力，龙文章说道军人就应该死在战场上
C_2907,孟烦了打起了感情牌，不料被龙文章调侃孟烦了啥没干，给孟烦了气到了
C_2908,在伤兵营不辣调侃赫希川不救孟烦了，孟烦了自己就活了下来，把一旁的大伙都逗笑了
C_2909,孟烦了看着被退回来的地图感到愤怒，众人听了也都是默默不语，氛围十分伤感
C_2910,龙文章当着虞啸卿和众多军官的面打着慌话，说日本兵打到眼前了已经
C_2911,龙文章把东西给孟烦了让他带回去给父母，孟烦了拒绝了说偷的东西他不要
C_2912,龙文章说孟烦了偷了他父母要紧的东西，言外之意是孟烦了背着父母偷偷来打仗
C_2913,龙文章不和孟烦了一起去，被孟烦了看出来龙文章是有私事，还开起了玩笑
C_2914,不辣带着兄弟们来到张立宪的地方，被问是要来喝茶时双方急了，不辣表明是来打架的
C_2915,孟烦了回家，被父亲说教，因为他背着父母去打仗，让二老十分操心
C_2916,孟烦了被父亲问道是不是光复可望了，孟烦了说了一堆口水话被父亲调侃
C_2917,父亲突然问孟烦了伤怎么样了，孟烦了知道这是父母关心他原谅他了，十分开心
C_2918,喝白酒时陈小醉有意和孟烦了相好，气氛十分暧昧，但是孟烦了拒绝了
C_2919,孟烦了发现龙文章带着比战防炮还难弄的东西，质问龙文章到底想干什么
C_2920,战场上敌军打了过来，龙文章被迫带人离开，留下了不重要的物资
C_2921,师座本来要和军官去禅达了，被龙文章用情谊留了下来
C_2922,师座被龙文章军营的伙食震惊了，才知道军中的伙食费给的有问题
C_2923,在龙文章的团里待了一会，师座表示以后该给的不能吝啬，军官在旁边调侃来了就要交税的
C_2924,师座在营里调侃众人，告诉众人升官妙诀就是等他死后换新师长了说好话
C_2925,龙文章表明师座是个明白人，师座也表示要将所有日本军官的脑袋都砍下来
C_2926,龙文章质疑师座为什么西岸的人民为了修建南天门牺牲那么多却还是没有写在情报里
C_2927,师座指出龙文章的团是烂团，这也是为什么不让龙文章的团上前线打仗的原因
